,registro,clima,temperatura,sens_termica,humedad,viento,registrados,fecha_nueva,festividad,festividad_1,año_bueno,estacion_correcta,mes_bueno,dia_semana_nuevo,no_laboral_nuevo
365,366,1,-0.6823236756116159,-0.6049565199991974,0.43579524947847104,0.08496142057780232,1608,2019-01-01,New Year's Day,1,2019,invierno,1,1,0
366,367,1,-1.21550316950637,-1.3663037962320943,-1.7841549144930753,2.0148991699388916,1707,2019-01-02,,0,2019,invierno,1,2,1
367,368,1,-1.881977536874813,-2.1399308672429407,-1.354487140821163,2.518361191511349,2147,2019-01-03,,0,2019,invierno,1,3,1
368,369,2,-2.1219083091274524,-2.1767702515767904,-1.5693210276571192,-0.019926500583126436,2273,2019-01-04,,0,2019,invierno,1,4,1
369,370,1,-1.2554916315484765,-1.2066664641187448,-0.7815967759252801,-0.7960971171739993,3132,2019-01-05,,0,2019,invierno,1,5,0
370,371,1,-0.8822659858221487,-0.8259928260022965,-0.6383741847013094,-0.2716575113693556,3791,2019-01-06,,0,2019,invierno,1,6,0
371,372,1,-0.5623582894852959,-0.5189979565535479,-0.7099854803132948,-0.1667695902084269,3451,2019-01-07,,0,2019,invierno,1,0,1
372,373,1,-0.8689364984747796,-0.8259928260022965,-1.2112645495971923,0.06398383634561663,2826,2019-01-08,,0,2019,invierno,1,1,1
373,374,2,-1.4820929164537473,-1.390863385787994,0.5074065450904565,-1.2366263860499,2270,2019-01-09,,0,2019,invierno,1,2,1
374,375,1,-1.0155608592958372,-0.9610705685597459,0.1493500670305296,0.022028667881244912,3425,2019-01-10,,0,2019,invierno,1,3,1
375,376,2,-1.21550316950637,-1.182106874562845,1.5815759792702369,-0.7751195329418133,2085,2019-01-11,,0,2019,invierno,1,4,1
376,377,2,-0.6156762388747715,-0.5681171356653475,1.2235195012103102,-0.08285925327968383,3828,2019-01-12,,0,2019,invierno,1,5,0
377,378,1,-1.21550316950637,-1.3785835910100441,-0.8532080715372655,2.686181865368835,3040,2019-01-13,,0,2019,invierno,1,6,0
378,379,1,-1.7220236887063864,-1.7838168186823924,-1.2112645495971923,0.0010510836490592388,2160,2019-01-14,,0,2019,invierno,1,0,1
379,380,1,-1.8020006127905996,-1.9188945612398418,-1.4977097320451338,0.9030872056330466,2027,2019-01-15,,0,2019,invierno,1,1,1
380,381,1,-1.6687057393169111,-1.7469774343485425,-0.7815967759252801,0.6303786106146317,2081,2019-01-16,,0,2019,invierno,1,2,1
381,382,2,-0.6689941882642468,-0.6786352886668973,0.6506291363144272,2.2876077649573054,2808,2019-01-17,,0,2019,invierno,1,3,1
382,383,1,-1.0555493213379437,-1.2189462588966948,-1.354487140821163,0.05659857723921558,3267,2019-01-18,,0,2019,invierno,1,4,1
383,384,1,-1.6687057393169111,-1.7469774343485425,-0.9248193671492508,0.4835355209893316,3162,2019-01-19,,0,2019,invierno,1,5,0
384,385,2,-1.5220813784958538,-1.5627805126792933,-1.2828758452091777,0.23180451020310242,3048,2019-01-20,,0,2019,invierno,1,6,0
385,386,2,-1.7620121507484932,-1.8452157925721422,1.4383533880462662,0.5045131052215173,1234,2019-01-21,Martin Luther King Jr. Day,1,2019,invierno,1,0,0
386,387,2,-1.8153301001379687,-1.9188945612398418,1.2235195012103102,0.18984934173873105,1781,2019-01-22,,0,2019,invierno,1,1,1
387,388,2,-1.508751891148485,-1.415422975343894,2.011243752942149,-1.068805712192414,2287,2019-01-23,,0,2019,invierno,1,2,1
388,389,1,-0.8422775237800421,-0.7645938521125468,1.5099646836582514,-0.8800074541027421,3900,2019-01-24,,0,2019,invierno,1,3,1
389,390,1,-1.0955377833800504,-1.1084281058951453,0.07773877141854424,-0.35556784829809834,3803,2019-01-25,,0,2019,invierno,1,4,1
390,391,2,-0.8422775237800421,-0.7277544677786969,1.008685614374354,-1.5932453179970576,3831,2019-01-26,,0,2019,invierno,1,5,0
391,392,2,-0.3890749539695011,-0.3593606244401985,0.7938517275383978,2.203697428028563,3187,2019-01-27,,0,2019,invierno,1,6,0
392,393,1,-0.9755723972537306,-0.9119513894479461,-0.6383741847013094,0.33669243136403115,3248,2019-01-28,,0,2019,invierno,1,0,1
393,394,1,-1.1621852201168947,-1.2435058484525947,-2.2854339837769726,0.7562441160077465,2685,2019-01-29,,0,2019,invierno,1,1,1
394,395,1,-1.2421621442011077,-1.3049048223423445,-1.6409323232691044,0.4206027682927742,3498,2019-01-30,,0,2019,invierno,1,2,1
395,396,1,-0.5756877768326649,-0.5681171356653475,-1.4977097320451338,1.0499302952583467,4185,2019-01-31,,0,2019,invierno,1,3,1
396,397,1,-0.14914418171686158,-0.052365754991449874,-0.8532080715372655,0.043006252113430586,4275,2019-02-01,,0,2019,invierno,2,4,1
397,398,2,-0.5223698274431897,-0.4698787774417483,0.29257265825450035,0.0010510836490592388,3571,2019-02-02,,0,2019,invierno,2,5,0
398,399,1,-1.0022313719484681,-1.0101897476715458,-0.7099854803132948,-0.1038368375118695,3841,2019-02-03,,0,2019,invierno,2,6,0
399,400,2,-1.2688211188958454,-1.2435058484525947,1.0802969099863393,-0.9009850383349282,2448,2019-02-04,,0,2019,invierno,2,0,1
400,401,2,-1.2554916315484765,-1.2926250275643947,0.43579524947847104,-0.14579200597624087,2629,2019-02-05,,0,2019,invierno,2,1,1
401,402,1,-1.1621852201168947,-1.0961483111171952,-0.06548381980542649,-0.4604557694590271,3578,2019-02-06,,0,2019,invierno,2,2,1
402,403,1,-0.7756300870431978,-0.690915083444847,-0.9248193671492508,-0.5443661063877702,4176,2019-02-07,,0,2019,invierno,2,3,1
403,404,2,-1.308809580937952,-1.2803452327864444,0.6506291363144272,-0.7331643644774419,2693,2019-02-08,,0,2019,invierno,2,4,1
404,405,1,-1.2554916315484765,-1.3049048223423445,-0.49515159347733867,0.10593900480998798,3667,2019-02-09,,0,2019,invierno,2,5,0
405,406,2,-1.1755147074642636,-1.1084281058951453,-0.6383741847013094,-0.984895375263671,3604,2019-02-10,,0,2019,invierno,2,6,0
406,407,3,-1.4820929164537473,-1.624179486569043,0.7222404319264125,1.4485043956698755,1977,2019-02-11,,0,2019,invierno,2,0,1
407,408,1,-2.0152724103485014,-2.28728840457834,-1.2112645495971923,0.05659857723921558,1456,2019-02-12,,0,2019,invierno,2,1,1
408,409,1,-1.4954224038011161,-1.5136613335674935,-1.5693210276571192,-0.2716575113693556,3328,2019-02-13,,0,2019,invierno,2,2,1
409,410,2,-0.9622429099063617,-0.8628322103361464,-0.8532080715372655,-0.6282764433165132,3787,2019-02-14,,0,2019,invierno,2,3,1
410,411,1,-0.8022890617379353,-0.7523140573345967,-0.7099854803132948,-0.06188166904749816,4028,2019-02-15,,0,2019,invierno,2,4,1
411,412,2,-0.9755723972537306,-0.8873917998920463,0.8654630231503833,-1.3415143072108289,2931,2019-02-16,,0,2019,invierno,2,5,0
412,413,1,-0.8289480364326732,-0.7523140573345967,0.006127475806558878,0.27375967866747414,3805,2019-02-17,,0,2019,invierno,2,6,0
413,414,1,-0.8156185490853044,-0.7277544677786969,-0.7099854803132948,0.06398383634561663,2883,2019-02-18,Washington's Birthday,1,2019,invierno,2,0,0
414,415,2,-1.1755147074642636,-1.2803452327864444,-0.7815967759252801,0.945042374097418,2071,2019-02-19,,0,2019,invierno,2,1,1
415,416,1,-1.1755147074642636,-1.2312260536746449,-0.8532080715372655,0.5884234421502603,2627,2019-02-20,,0,2019,invierno,2,2,1
416,417,1,-1.1355262454221569,-1.0961483111171952,-0.28031770664138256,0.27375967866747414,3614,2019-02-21,,0,2019,invierno,2,3,1
417,418,1,-0.5490288021379273,-0.5067181617755978,-0.4235402978653533,0.672333779079003,4379,2019-02-22,,0,2019,invierno,2,4,1
418,419,1,-0.22912110580107442,-0.18744349754889944,-0.566762889089324,0.06398383634561663,4546,2019-02-23,,0,2019,invierno,2,5,0
419,420,2,-0.482381365401083,-0.39620000877404843,0.7938517275383978,0.7142889475433748,3241,2019-02-24,,0,2019,invierno,2,6,0
420,421,1,-1.122196758074788,-1.3417442066761942,-1.6409323232691044,0.05659857723921558,2415,2019-02-25,,0,2019,invierno,2,0,1
421,422,1,-1.1888441948116322,-1.2680654380084946,-1.5693210276571192,0.27375967866747414,2874,2019-02-26,,0,2019,invierno,2,1,1
422,423,1,-0.7089826503063534,-0.7154746730007472,-0.9964306627612363,1.1548182164192755,4069,2019-02-27,,0,2019,invierno,2,2,1
423,424,1,-0.7489711123484601,-0.7400342625566471,-1.6409323232691044,0.10593900480998798,4134,2019-02-28,,0,2019,invierno,2,3,1
424,425,1,-0.05583777028527967,0.009033218898299857,-0.06548381980542649,0.5674458579180743,4665,2019-03-01,,0,2019,invierno,3,4,1
425,426,2,-0.7756300870431978,-0.7031948782227971,0.22096136264251498,-0.5863212748521419,2948,2019-03-02,,0,2019,invierno,3,5,0
426,427,2,-0.44239290335897635,-0.37164041921814867,-0.06548381980542649,-0.35556784829809834,3110,2019-03-03,,0,2019,invierno,3,6,0
427,428,1,-0.9222544478642551,-1.0470291320053957,-1.6409323232691044,2.0778319226354482,2713,2019-03-04,,0,2019,invierno,3,0,1
428,429,1,-1.3754570176747962,-1.4277027701218439,-0.8532080715372655,0.5884234421502603,3130,2019-03-05,,0,2019,invierno,3,1,1
429,430,1,-1.2954800935905832,-1.3417442066761942,-1.2112645495971923,0.21082692597091673,3735,2019-03-06,,0,2019,invierno,3,2,1
430,431,1,-0.49571085274845156,-0.5435575461094477,-0.8532080715372655,2.2456525964929344,4484,2019-03-07,,0,2019,invierno,3,3,1
431,432,1,0.17076351461999129,0.3037482935690984,-0.4235402978653533,0.05659857723921558,4896,2019-03-08,,0,2019,invierno,3,4,1
432,433,2,-0.46905187805371396,-0.4698787774417483,-1.5693210276571192,0.05659857723921558,4122,2019-03-09,,0,2019,invierno,3,5,0
433,434,1,-1.1355262454221569,-1.2066664641187448,-1.9989888013290313,0.5464682736858887,3150,2019-03-10,,0,2019,invierno,3,6,0
434,435,1,-0.7356416250010911,-0.7031948782227971,-1.0680419583732215,0.5045131052215173,3253,2019-03-11,,0,2019,invierno,3,0,1
435,436,1,-0.16247366906423014,-0.0892051393252998,-0.9964306627612363,0.2947372628996598,4460,2019-03-12,,0,2019,invierno,3,1,1
436,437,1,0.3840353121778927,0.41426644657064815,-0.06548381980542649,0.7142889475433748,5085,2019-03-13,,0,2019,invierno,3,2,1
437,438,1,0.42402377421999937,0.45110583090449763,-0.8532080715372655,-1.0058729594958566,5315,2019-03-14,,0,2019,invierno,3,3,1
438,439,1,0.344046850135786,0.3528674726808984,-0.35192900225336793,-0.5233885221555845,5187,2019-03-15,,0,2019,invierno,3,4,1
439,440,2,-0.32242751723265684,-0.23656267666069905,1.5099646836582514,-1.0268505437280426,3830,2019-03-16,,0,2019,invierno,3,5,0
440,441,2,0.10411607788314699,0.19323014056754903,0.9370743187623686,-1.068805712192414,4681,2019-03-17,,0,2019,invierno,3,6,0
441,442,2,-0.12248520702212395,-0.0646455497694,1.2951307968222954,-0.8380522856383708,3685,2019-03-18,,0,2019,invierno,3,0,1
442,443,1,0.2640699260515732,0.3528674726808984,0.7222404319264125,-0.3345902640659127,5171,2019-03-19,,0,2019,invierno,3,1,1
443,444,1,0.35737633748315506,0.38970685701474794,1.2951307968222954,-0.9219626225671138,5042,2019-03-20,,0,2019,invierno,3,2,1
444,445,2,0.1974224893147289,0.24234931967934864,1.3667420924342808,-1.3624918914430144,5108,2019-03-21,,0,2019,primavera,3,3,1
445,446,1,0.3173878754410484,0.3528674726808984,1.4383533880462662,-0.9639177910314851,5537,2019-03-22,,0,2019,primavera,3,4,1
446,447,2,0.5839776223884255,0.5861835734619473,0.43579524947847104,-0.984895375263671,5893,2019-03-23,,0,2019,primavera,3,5,0
447,448,2,0.0374686411463027,0.07043219278804959,1.8680211617181783,0.08496142057780232,2339,2019-03-24,,0,2019,primavera,3,6,0
448,449,2,-0.32242751723265684,-0.22428288188274936,1.796409866106193,0.4835355209893316,3464,2019-03-25,,0,2019,primavera,3,0,1
449,450,1,-0.2691095678431811,-0.22428288188274936,-1.0680419583732215,0.05659857723921558,4763,2019-03-26,,0,2019,primavera,3,1,1
450,451,1,-0.935583935211624,-0.9733503633376958,-2.4286565750009435,0.0010510836490592388,4571,2019-03-27,,0,2019,primavera,3,2,1
451,452,1,-0.06916725763264825,-0.02780616543555007,-1.0680419583732215,1.4694819799020618,5024,2019-03-28,,0,2019,primavera,3,3,1
452,453,1,-0.002519820895803961,0.04587260323214978,-1.354487140821163,1.8680560803135906,5299,2019-03-29,,0,2019,primavera,3,4,1
453,454,2,-0.6823236756116159,-0.6049565199991974,-0.35192900225336793,-0.6702316117808845,4663,2019-03-30,,0,2019,primavera,3,5,0
454,455,2,-0.3890749539695011,-0.3225212401063486,0.7938517275383978,0.9030872056330466,3934,2019-03-31,,0,2019,primavera,3,6,0
455,456,2,-0.37574546662213204,-0.34708082966224885,0.3641839538664857,-0.20872475867279824,3694,2019-04-01,,0,2019,primavera,4,0,1
456,457,1,-0.3357570045800254,-0.2856818557724991,-0.9248193671492508,1.7631681591526618,4728,2019-04-02,,0,2019,primavera,4,1,1
457,458,1,-0.16247366906423014,-0.07692534454734967,-1.6409323232691044,-1.215648801817714,5424,2019-04-03,,0,2019,primavera,4,2,1
458,459,1,0.25074043870420415,0.3651472674588481,-1.139653253985207,-0.08285925327968383,5378,2019-04-04,,0,2019,primavera,4,3,1
459,460,1,-0.3357570045800254,-0.26112226621659884,-1.8557662101050605,0.46255793675714557,5265,2019-04-05,,0,2019,primavera,4,4,1
460,461,1,-0.5090403400958207,-0.5189979565535479,-1.7841549144930753,1.5953474852951766,4653,2019-04-06,,0,2019,primavera,4,5,0
461,462,1,-0.32242751723265684,-0.29796165055044876,-2.715101757448885,1.2387285533480181,3605,2019-04-07,,0,2019,primavera,4,6,0
462,463,1,0.02413915379893366,0.10727157712189951,-2.500267870612929,0.6513561948468174,2939,2019-04-08,,0,2019,primavera,4,0,1
463,464,1,-0.02917879559054158,0.009033218898299857,-2.2138226881649876,2.4134732703504205,4680,2019-04-09,,0,2019,primavera,4,1,1
464,465,1,-0.2691095678431811,-0.23656267666069905,-1.354487140821163,0.8821096214008606,5099,2019-04-10,,0,2019,primavera,4,2,1
465,466,1,-0.8022890617379353,-0.8382726207802467,-1.139653253985207,1.532414732598619,4380,2019-04-11,,0,2019,primavera,4,3,1
466,467,1,-0.5356993147905582,-0.531277751331498,-1.139653253985207,1.4694819799020618,4746,2019-04-12,,0,2019,primavera,4,4,1
467,468,1,-0.29576854253791873,-0.26112226621659884,-1.5693210276571192,-0.4394781852268414,5146,2019-04-13,,0,2019,primavera,4,5,0
468,469,1,-0.002519820895803961,0.08271198756599928,-0.9248193671492508,0.06398383634561663,4665,2019-04-14,,0,2019,primavera,4,6,0
469,470,1,0.6106365970831632,0.610743163017847,-0.8532080715372655,0.5464682736858887,4286,2019-04-15,,0,2019,primavera,4,0,1
470,471,1,0.9172148060726469,0.8563390585768459,-0.49515159347733867,1.385571642973319,5172,2019-04-16,,0,2019,primavera,4,1,1
471,472,1,0.6106365970831632,0.7581007003532463,-1.7125436188810899,1.2177509691158328,5702,2019-04-17,,0,2019,primavera,4,2,1
472,473,2,-0.1758031564115992,-0.10148493410324992,-0.4235402978653533,-0.2506799271371696,4020,2019-04-18,,0,2019,primavera,4,3,1
473,474,1,0.010809666451564611,0.1195513718998492,-0.13709511541741184,-1.6981332391579864,5719,2019-04-19,,0,2019,primavera,4,4,1
474,475,1,0.17076351461999129,0.2546291144572988,0.43579524947847104,-0.5233885221555845,5950,2019-04-20,,0,2019,primavera,4,5,0
475,476,1,0.4106942868726303,0.41426644657064815,0.3641839538664857,1.364594058741133,4083,2019-04-21,,0,2019,primavera,4,6,0
476,477,3,-0.5356993147905582,-0.5189979565535479,1.5099646836582514,2.224675012260749,907,2019-04-22,,0,2019,primavera,4,0,1
477,478,2,-0.948913422558993,-1.0593089267833455,1.008685614374354,1.6373026537595479,3019,2019-04-23,,0,2019,primavera,4,1,1
478,479,1,-0.44239290335897635,-0.42075959832994825,-1.2828758452091777,0.8821096214008606,5115,2019-04-24,,0,2019,primavera,4,2,1
479,480,1,-0.10915571967475492,-0.02780616543555007,-1.4260984364331484,-0.9429402067992995,5541,2019-04-25,,0,2019,primavera,4,3,1
480,481,2,0.010809666451564611,0.058152398010099464,0.9370743187623686,-0.14579200597624087,4551,2019-04-26,,0,2019,primavera,4,4,1
481,482,1,-0.20246213110633682,-0.13832431843709941,-1.6409323232691044,2.2666301807251203,5219,2019-04-27,,0,2019,primavera,4,5,0
482,483,2,-0.655664700916878,-0.5926767252212477,-0.9964306627612363,-0.7960971171739993,3100,2019-04-28,,0,2019,primavera,4,6,0
483,484,1,-0.20246213110633682,-0.15060411321504952,-0.28031770664138256,-0.984895375263671,4075,2019-04-29,,0,2019,primavera,4,0,1
484,485,2,-0.1758031564115992,-0.10148493410324992,-0.4235402978653533,-0.20872475867279824,4907,2019-04-30,,0,2019,primavera,4,1,1
485,486,2,0.6506250591252698,0.6353027525737468,0.22096136264251498,-0.41850060099465575,5087,2019-05-01,,0,2019,primavera,5,2,1
486,487,1,0.3707058248305241,0.38970685701474794,1.2235195012103102,-0.6912091960130706,5502,2019-05-02,,0,2019,primavera,5,3,1
487,488,2,0.35737633748315506,0.38970685701474794,1.008685614374354,-0.7331643644774419,5657,2019-05-03,,0,2019,primavera,5,4,1
488,489,1,0.7172724958621142,0.7089815212414466,0.7938517275383978,-0.3345902640659127,5227,2019-05-04,,0,2019,primavera,5,5,0
489,490,2,0.6906135211673765,0.6721421369075967,0.9370743187623686,-0.4604557694590271,4387,2019-05-05,,0,2019,primavera,5,6,0
490,491,2,0.3707058248305241,0.43882603612654797,0.7938517275383978,-0.5233885221555845,4224,2019-05-06,,0,2019,primavera,5,0,1
491,492,2,0.22408146400946652,0.3283078831249982,0.22096136264251498,0.6303786106146317,5265,2019-05-07,,0,2019,primavera,5,1,1
492,493,2,0.464012236262106,0.5125048047942474,0.43579524947847104,1.532414732598619,4990,2019-05-08,,0,2019,primavera,5,2,1
493,494,2,0.4373532615673684,0.48794521523834755,0.7938517275383978,0.4206027682927742,4097,2019-05-09,,0,2019,primavera,5,3,1
494,495,1,0.050798128493671275,0.10727157712189951,-0.566762889089324,1.784145743384848,5546,2019-05-10,,0,2019,primavera,5,4,1
495,496,1,0.21075197666209747,0.27918870401319856,-1.927377505717046,0.7142889475433748,5711,2019-05-11,,0,2019,primavera,5,5,0
496,497,1,0.3707058248305241,0.42654624134859787,-1.0680419583732215,-0.9009850383349282,4807,2019-05-12,,0,2019,primavera,5,6,0
497,498,1,0.6372955717779013,0.6844219316855469,-0.35192900225336793,0.5464682736858887,3946,2019-05-13,,0,2019,primavera,5,0,1
498,499,2,0.42402377421999937,0.4633856256824478,1.1519082055983247,0.37864759982840285,2501,2019-05-14,,0,2019,primavera,5,1,1
499,500,2,0.6372955717779013,0.6230229577957972,1.1519082055983247,-0.5443661063877702,4490,2019-05-15,,0,2019,primavera,5,2,1
500,501,1,0.7705904452515898,0.7458209055752966,0.5074065450904565,-0.9009850383349282,6433,2019-05-16,,0,2019,primavera,5,3,1
501,502,1,0.5306596729989503,0.5984633682398973,-0.7815967759252801,0.609401026382446,6142,2019-05-17,,0,2019,primavera,5,4,1
502,503,1,0.3707058248305241,0.4756654204603979,-0.7815967759252801,-0.6912091960130706,6118,2019-05-18,,0,2019,primavera,5,5,0
503,504,1,0.5706481350410569,0.5616239839060474,-1.2112645495971923,-1.4464022283717575,4884,2019-05-19,,0,2019,primavera,5,6,0
504,505,1,0.6772840338200075,0.6721421369075967,-0.7099854803132948,0.945042374097418,4425,2019-05-20,,0,2019,primavera,5,0,1
505,506,2,0.5573186476936879,0.5616239839060474,1.2951307968222954,0.6513561948468174,3729,2019-05-21,,0,2019,primavera,5,1,1
506,507,2,0.6506250591252698,0.647582547351697,1.008685614374354,-0.9639177910314851,5254,2019-05-22,,0,2019,primavera,5,2,1
507,508,2,0.6906135211673765,0.6721421369075967,1.008685614374354,-1.1946712175855285,4494,2019-05-23,,0,2019,primavera,5,3,1
508,509,1,0.8772263440305403,0.8072198794650464,0.6506291363144272,-0.18774717444061256,5711,2019-05-24,,0,2019,primavera,5,4,1
509,510,1,1.0105212175042289,0.9422976220224955,0.8654630231503833,-0.6492540275486989,5317,2019-05-25,,0,2019,primavera,5,5,0
510,511,1,1.0771686542410732,1.0282561854681453,0.7222404319264125,0.16887175750654537,3681,2019-05-26,,0,2019,primavera,5,6,0
511,512,1,1.0638391668937046,1.0282561854681453,0.5074065450904565,0.39962518406058856,3308,2019-05-27,Memorial Day,1,2019,primavera,5,0,0
512,513,1,1.183804553020024,1.2615722862491943,0.3641839538664857,0.14789417327435933,3486,2019-05-28,,0,2019,primavera,5,1,1
513,514,1,1.2371225024094998,1.2124531071373947,0.3641839538664857,1.532414732598619,4863,2019-05-29,,0,2019,primavera,5,2,1
514,515,2,0.8772263440305403,0.8440592637988963,0.29257265825450035,-0.7331643644774419,6110,2019-05-30,,0,2019,primavera,5,3,1
515,516,1,1.0105212175042289,0.9668572115783958,-0.9964306627612363,0.12691658904217365,6238,2019-05-31,,0,2019,primavera,5,4,1
516,517,2,0.8638968566831717,0.819499674242996,0.9370743187623686,0.7142889475433748,3594,2019-06-01,,0,2019,primavera,6,5,0
517,518,1,0.4773417236094746,0.5616239839060474,-0.566762889089324,0.0010510836490592388,5325,2019-06-02,,0,2019,primavera,6,6,0
518,519,1,0.5839776223884255,0.6230229577957972,-0.9964306627612363,-0.04090408481531211,5147,2019-06-03,,0,2019,primavera,6,0,1
519,520,1,0.5573186476936879,0.6353027525737468,-0.9964306627612363,1.385571642973319,5927,2019-06-04,,0,2019,primavera,6,1,1
520,521,2,0.25074043870420415,0.3160280883470485,-0.13709511541741184,0.3157148471318455,6033,2019-06-05,,0,2019,primavera,6,2,1
521,522,1,0.3173878754410484,0.41426644657064815,-0.13709511541741184,-1.5303125653005003,6028,2019-06-06,,0,2019,primavera,6,3,1
522,523,1,0.5839776223884255,0.5861835734619473,-0.4235402978653533,-0.41850060099465575,6456,2019-06-07,,0,2019,primavera,6,4,1
523,524,1,0.8372378819884341,0.7581007003532463,-1.139653253985207,-0.14579200597624087,6248,2019-06-08,,0,2019,primavera,6,5,0
524,525,1,1.1704750656726555,1.065095569801995,-1.354487140821163,-0.5863212748521419,4790,2019-06-09,,0,2019,primavera,6,6,0
525,526,1,1.2637814771042375,1.163333928025595,-0.6383741847013094,-0.7331643644774419,4374,2019-06-10,,0,2019,primavera,6,0,1
526,527,2,1.2371225024094998,1.138774338469695,-0.28031770664138256,0.2947372628996598,5647,2019-06-11,,0,2019,primavera,6,1,1
527,528,2,0.8638968566831717,0.7581007003532463,1.4383533880462662,0.39962518406058856,4495,2019-06-12,,0,2019,primavera,6,2,1
528,529,1,0.8772263440305403,0.8440592637988963,-0.35192900225336793,2.203697428028563,6248,2019-06-13,,0,2019,primavera,6,3,1
529,530,1,0.8372378819884341,0.9177380324665957,-0.4235402978653533,0.945042374097418,6183,2019-06-14,,0,2019,primavera,6,4,1
530,531,1,0.7839199325989584,0.7703804951311964,-0.28031770664138256,-0.14579200597624087,6102,2019-06-15,,0,2019,primavera,6,5,0
531,532,1,0.7439314705568517,0.7335411107973465,-0.9248193671492508,-0.2716575113693556,4739,2019-06-16,,0,2019,primavera,6,6,0
532,533,1,0.5306596729989503,0.5984633682398973,-0.20870641102939722,-0.5863212748521419,4344,2019-06-17,,0,2019,primavera,6,0,1
533,534,2,0.39736479952526177,0.42654624134859787,1.0802969099863393,-0.1667695902084269,4446,2019-06-18,,0,2019,primavera,6,1,1
534,535,1,1.0505096795463356,1.1019349541358452,0.43579524947847104,-0.5443661063877702,5857,2019-06-19,,0,2019,primavera,6,2,1
535,536,1,1.5703596860937212,1.5071681818081932,-0.28031770664138256,-1.0268505437280426,5339,2019-06-20,,0,2019,primavera,6,3,1
536,537,1,1.6903250722200407,1.7036448982553924,-0.4235402978653533,-0.9429402067992995,5127,2019-06-21,,0,2019,verano,6,4,1
537,538,1,1.5437007113989831,1.5317277713640933,-0.4235402978653533,-0.04090408481531211,4859,2019-06-22,,0,2019,verano,6,5,0
538,539,1,1.2904404517989752,1.0896551593578951,-0.7099854803132948,-0.1038368375118695,4801,2019-06-23,,0,2019,verano,6,6,0
539,540,1,1.3570878885358193,1.2247329019153448,-1.0680419583732215,-0.5653436906199558,4340,2019-06-24,,0,2019,verano,6,0,1
540,541,1,1.2104635277147617,1.1019349541358452,-0.9248193671492508,1.5953474852951766,5640,2019-06-25,,0,2019,verano,6,1,1
541,542,1,0.7439314705568517,0.7335411107973465,-1.8557662101050605,2.2666301807251203,6365,2019-06-26,,0,2019,verano,6,2,1
542,543,1,1.1038276289358113,1.0159763906901953,-1.927377505717046,1.1967733848836468,6258,2019-06-27,,0,2019,verano,6,3,1
543,544,1,1.383746863230557,1.237012696693294,-1.4977097320451338,-0.20872475867279824,5958,2019-06-28,,0,2019,verano,6,4,1
544,545,1,1.8502789203884675,1.912401409480541,-0.9964306627612363,-0.29263509560154133,4634,2019-06-29,,0,2019,verano,6,5,0
